"ID" "Name" "PositionCommittee" "AttendanceCommittee" "AttendanceCommittee.prop" "Firstname" "Lastname" "Nationality" "NationalParty" "EPGroup" "NeutralCommittees" "NumberCommittees" "NumberPreviousCommittees" "Incumbent" "CommitteeIncumbent" "LoyaltyEPGroup" "LoyaltyNationalParty" "ParticipationRollCall" "PolicyLoyaltyEPGroup" "PolicyLoyaltyNationalParty" "PolicyParticipationRollCall" "MP" "Minister" "PM" "PolicyMP" "PolicyMinister" "NumberReports_OwnInitiative.prev" "NumberReports" "NumberReports_Codecision" "NumberReports_OwnInitiative" "NumberShadowReports" "Committee" "Year" "Chair" "NumberCommittees.lag" "NeutralCommittees.lag" "AttendanceCommittee.prop.lag" "NumberReports_Codecision.lag" "NumberReports.lag" "NumberShadowReports.lag" "PositionCommittee.lag" "Chair.lag" "NationalPolitics" "PolicyNationalPolitics" "EP" "INI.cum" "NewMember.lag" "NumberReports_Codecision.cum" "Loyalty" "NewMemberState"
28270 "Arunas Degutis" "Member" 14 0.451612903225806 "Arunas" "DEGUTIS" "Lithuania" "Darbo partija" "ALDE" 0 0 0 0 0 87.32 0 56.63 80 0 45.45 1 0 0 NA 0 0 1 1 0 NA "TRAN" 4 0 0 0 0.956521739130435 1 1 NA 2 0 1 NA 6 0 0 1 0 1
4347 "Christine De Veyrac" "Member" 18 0.580645161290323 "Christine" "DE VEYRAC" "France" "Union pour un Mouvement Populaire" "PPE" 0 0 0 1 1 88.53 93.41 94.7 85.23 100 100 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.739130434782609 0 0 NA 2 0 0 0 6 0 0 2 0 0
28315 "Petr Duchon " "Member" 18 0.580645161290323 "Petr" "DUCHON" "Czech Republic" "Obcanska demokraticka strana" "PPE" 1 0 0 0 0 72.12 96.9 89.58 66.67 98.72 88.64 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1
25718 "Said El Khadraoui" "Member" 27 0.870967741935484 "Said" "EL KHADRAOUI" "Belgium" "Socialistische Partij.Anders- Sociaal, Progressief, Internationaal, Regionaal, Integraal Democratisch, Toekomstgericht" "S" 0 0 0 1 0 93.17 98.52 88.02 78.21 100 88.64 0 0 0 0 0 0 1 0 0 NA "TRAN" 4 0 0 0 0.91304347826087 0 0 NA 2 0 0 0 6 1 0 0 0 0
2099 "Robert Evans" "Member" 17 0.548387096774194 "Robert" "EVANS" "United Kingdom" "Labour Party" "S" 0 0 0 1 0 74.43 97.21 52.76 72.73 100 12.5 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.826086956521739 0 0 NA 2 0 0 0 6 0 0 2 0 0
28318 "Emanuel Jardim Fernandes" "Member" 27 0.870967741935484 "Emanuel Jardim" "FERNANDES" "Portugal" "Partido Socialista" "S" 1 0 0 0 0 NA NA NA 90.91 98.7 87.5 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 1 0.869565217391304 0 0 NA 2 0 0 0 6 0 0 0 1 0
38849 "Francesco FERRARI" "Member" 19 0.612903225806452 "Francesco" "FERRARI" "Italy" "Uniti nell'Ulivo" "ALDE" 0 0 0 0 0 84.43 85.34 96.83 94.87 92.31 100 1 0 0 0 0 0 1 1 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 1 0
39956 "Brigitte FOUR" "Member" 16 0.516129032258065 "Brigitte" "FOURE" "France" "Nouveau Centre" "PPE" 0 0 0 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 NA 0
28393 "Luis de Grandes Pascual" "Member" 20 0.645161290322581 "Luis" "de GRANDES PASCUAL" "Spain" "Partido Popular" "PPE" 0 0 0 0 0 95.19 97.96 67.54 97.73 100 100 1 0 0 1 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.739130434782609 1 1 NA 2 0 1 1 6 0 0 2 2 0
2247 "Mathieu Grosch" "Member" 24 0.774193548387097 "Mathieu" "GROSCH" "Belgium" "Christlich Soziale Partei" "PPE" 0 0 0 1 1 92.38 100 81.79 89.87 100 89.77 0 0 0 0 0 0 2 2 0 NA "TRAN" 4 0 0 0 0.869565217391304 1 1 NA 2 0 0 0 6 0 0 2 1 0
28176 "Jeanine Hennis-Plasschaert " "Member" 9 0.290322580645161 "Jeanine" "HENNIS-PLASSCHAERT" "Netherlands" "Volkspartij voor Vrijheid en Democratie" "ALDE" 0 1 1 0 0 91.33 96.95 88.56 81.61 96.55 98.86 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.695652173913043 0 0 NA 2 0 0 0 6 0 0 1 0 0
28277 "Stanislaw Jalowiecki " "Member" 20 0.645161290322581 "Stanislaw" "JALOWIECKI" "Poland" "Platforma Obywatelska" "PPE" 0 0 0 0 0 92.5 96.24 89.09 90.8 93.02 98.86 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.826086956521739 0 0 NA 2 0 0 0 6 0 0 0 1 1
1 "Georg Jarzembowski" "Member" 29 0.935483870967742 "Georg" "JARZEMBOWSKI" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 1 0 0 1 1 97.42 98.59 76.05 98.85 98.85 98.86 0 0 0 0 0 0 1 1 0 NA "TRAN" 4 0 0 1 1 1 1 NA 2 0 0 0 6 0 0 3 2 0
4542 "Timothy KIRKHOPE" "Member" 20 0.645161290322581 "Timothy" "KIRKHOPE" "United Kingdom" "Conservative and Unionist Party" "PPE" 0 1 2 1 0 72.94 98.73 80.45 80.95 100 95.45 0 0 0 0 0 0 1 1 0 NA "TRAN" 4 0 2 0 0.260869565217391 0 0 NA 2 0 0 0 6 0 0 0 0 0
1852 "Dieter-Lebrecht Koch" "Member" 24 0.774193548387097 "Dieter-Lebrecht" "KOCH" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 0 0 1 1 97.58 98.4 91.81 97.7 97.7 98.86 1 0 0 NA 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.869565217391304 0 0 NA 2 0 1 NA 6 0 0 1 2 0
28331 "Jaromir Kohlicek" "Member" 17 0.548387096774194 "Jaromir" "KOHLICEK" "Czech Republic" "Komunisticka strana Cech a Moravy" "GUE/NGL" 0 0 0 0 0 90.61 96.23 70.79 97.14 100 39.77 1 0 0 1 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.434782608695652 1 1 NA 2 0 1 1 6 0 0 1 2 1
4482 "Rodi Kratsa-Tsagaropoulou" "Member" 14 0.451612903225806 "Rodi" "KRATSA-TSAGAROPOULOU" "Greece" "Nea Dimokratia" "PPE" 2 0 0 1 1 91.51 98.41 89.72 78.57 100 95.45 0 0 0 0 0 0 1 1 0 NA "TRAN" 4 0 0 2 0.478260869565217 0 0 NA 2 0 0 0 6 1 0 0 0 0
28418 "Sepp Kusstatscher" "Member" 26 0.838709677419355 "Sepp" "KUSSTATSCHER" "Italy" "Federazione dei Verdi" "Verts/ALE" 0 0 1 0 0 97.44 100 93.86 86.21 100 98.86 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.869565217391304 0 0 NA 2 0 0 0 6 0 0 0 0 0
28251 "Jorg Leichtfried" "Member" 17 0.548387096774194 "Jorg" "LEICHTFRIED" "Austria" "Sozialdemokratische Partei Osterreichs" "S" 0 0 0 0 0 90.72 95.25 91.14 81.61 97.7 98.86 0 0 0 0 0 0 1 1 0 NA "TRAN" 4 0 0 0 0.652173913043478 1 1 NA 2 0 0 0 6 0 0 1 0 0
23768 "Boguslaw Liberadzki" "Member" 23 0.741935483870968 "Boguslaw" "LIBERADZKI" "Poland" "Sojusz Lewicy Demokratycznej - Unia Pracy" "S" 1 0 0 1 1 93.31 95.93 80.5 100 100 70.45 1 1 0 1 1 0 2 2 0 NA "TRAN" 4 0 0 1 0.869565217391304 1 1 NA 2 0 1 1 6 0 0 1 3 1
28253 "Eva Lichtenberger" "Member" 28 0.903225806451613 "Eva" "LICHTENBERGER" "Austria" "Die Grunen - Die Grune Alternative" "Verts/ALE" 0 0 0 0 0 96.49 100 90.16 83.13 100 94.32 1 0 0 1 0 0 0 0 0 NA "TRAN" 4 0 0 0 1 0 1 NA 2 0 1 1 6 0 0 0 0 0
4508 "Erik Meijer" "Member" 21 0.67741935483871 "Erik" "MEIJER" "Netherlands" "Socialistische Partij" "GUE/NGL" 0 0 0 1 1 86.17 100 94.21 97.73 100 100 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.782608695652174 1 1 NA 2 0 0 0 6 0 0 1 2 0
33982 "Marian-Jean MARINESCU" "Member" 14 0.451612903225806 "Marian-Jean" "MARINESCU" "Romania" "Partidul Democrat" "PPE" 0 0 1 0 0 98.35 99.17 93.21 97.47 97.47 91.86 1 0 0 1 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.217391304347826 0 0 NA 2 0 1 1 6 0 0 0 2 1
28164 "Robert Navarro" "Member" 9 0.290322580645161 "Robert" "NAVARRO" "France" "Parti socialiste" "S" 0 0 0 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.608695652173913 0 0 NA 2 0 0 0 6 1 0 0 NA 0
1866 "Willi Piecyk" "Member" 23 0.741935483870968 "Willi" "PIECYK" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 1 0 0 1 1 NA NA NA NA NA NA 0 0 0 0 0 0 1 0 1 NA "TRAN" 4 0 0 1 0.956521739130435 0 1 NA 2 0 0 0 6 1 0 0 NA 0
28296 "Pawel Bartlomiej PISKORSK" "Member" 8 0.258064516129032 "Pawel Bartlomiej" "PISKORSKI" "Poland" "Platforma Obywatelska" "ALDE" 0 0 1 0 0 93.07 99.02 95.5 97.67 100 97.73 1 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.0434782608695652 0 0 NA 2 0 1 0 6 0 0 0 2 1
4461 "Luís Queiró" "Vice-Chair" 18 0.580645161290323 "Luis" "QUEIRO" "Portugal" "Coligacao Forca Portugal (PPD/PSD.CDS-PP)" "PPE" 0 0 0 1 1 96.23 100 83.75 93.98 100 94.32 1 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.695652173913043 0 0 NA 4 0 1 0 6 2 0 0 1 0
2206 "Reinhard Rack" "Member" 23 0.741935483870968 "Reinhard" "RACK" "Austria" "Osterreichische Volkspartei - Liste Ursula Stenzel" "PPE" 0 0 0 1 1 93.81 98.72 83.44 96.25 97.5 90.91 1 0 0 NA 0 0 1 0 1 NA "TRAN" 4 0 0 0 0.608695652173913 0 0 NA 2 0 1 NA 6 0 0 1 2 0
1309 "Brian SIMPSON" "Member" 29 0.935483870967742 "Brian" "SIMPSON" "United Kingdom" "Labour Party" "S" 0 0 1 1 1 90.39 99.04 92.45 90.12 97.53 92.05 0 0 0 0 0 1 0 0 0 NA "TRAN" 4 0 1 1 0.391304347826087 0 0 NA 2 0 0 0 6 1 0 0 1 0
4282 "Renate Sommer " "Member" 10 0.32258064516129 "Renate" "SOMMER" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 0 0 1 1 97.38 97.93 88.38 100 100 93.18 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.565217391304348 0 0 NA 2 0 0 0 6 0 0 2 3 0
4243 "Dirk Sterckx" "Member" 26 0.838709677419355 "Dirk" "STERCKX" "Belgium" "Vlaamse Liberalen en Democraten - Vivant" "ALDE" 0 0 0 1 1 96.47 100 94.84 90.91 100 100 0 0 0 0 0 1 0 0 0 NA "TRAN" 4 0 0 1 0.826086956521739 2 2 NA 2 0 0 0 6 1 0 3 1 0
1859 "Ulrich Stockmann" "Member" 23 0.741935483870968 "Ulrich" "STOCKMANN" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 0 0 0 1 1 95.86 97.25 82.9 97.53 97.53 92.05 1 0 0 NA 0 0 1 1 0 NA "TRAN" 4 0 0 0 0.869565217391304 0 0 NA 2 0 1 NA 6 0 0 1 2 0
28584 "Georgios Toussas" "Member" 8 0.258064516129032 "Georgios" "TOUSSAS" "Greece" "Kommounistiko Komma Elladas" "GUE/NGL" 0 0 0 0 0 69 100 61.71 80 100 79.55 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.608695652173913 0 0 NA 2 0 0 0 6 0 0 0 0 0
28175 "Yannick VAUGRENARD" "Member" 20 0.645161290322581 "Yannick" "VAUGRENARD" "France" "Parti socialiste" "S" 0 0 1 0 0 88.8 98.56 92.61 65.91 98.86 100 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.304347826086957 0 0 NA 2 0 0 0 6 0 0 0 0 0
36390 "Armando Veneto" "Member" 2 0.0645161290322581 "Armando" "VENETO" "Italy" "Alleanza Popolare - Unione Democratici per l'Europa" "PPE" 0 0 0 0 0 97.81 97.81 33.04 100 100 1.14 1 0 0 1 0 0 0 0 0 NA "TRAN" 4 0 0 0 0.478260869565217 0 0 NA 2 0 1 1 6 0 0 0 3 0
28167 "Corien Wortmann-Kool" "Member" 15 0.483870967741935 "Corien" "WORTMANN-KOOL" "Netherlands" "Christen Democratisch Appel" "PPE" 1 1 2 0 0 94.47 97.54 86.95 96.23 98.11 60.23 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 2 1 0.739130434782609 0 1 NA 2 0 0 0 6 1 0 2 2 0
4377 "Josu Ortuondo Larrea" "Member" 11 0.354838709677419 "Josu" "ORTUONDO LARREA" "Spain" "Partido Nacionalista Vasco" "ALDE" 0 0 0 1 1 85.08 100 80.81 98.82 100 96.59 0 0 0 0 0 0 2 1 1 NA "TRAN" 4 0 0 0 0.695652173913043 0 0 NA 2 0 0 0 6 0 0 0 2 0
28144 "Lars WOHLIN" "Member" 15 0.483870967741935 "Lars" "WOHLIN" "Sweden" "Junilistan" "PPE" 0 0 1 0 0 67.5 96.88 54.19 60 100 45.45 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.217391304347826 0 0 NA 2 0 0 0 6 0 0 0 0 0
23938 "John Attard-Montalto " "Substitute" 2 0.0645161290322581 "John" "ATTARD-MONTALTO" "Malta" "Partit Laburista" "S" 0 1 1 1 0 90.33 97.02 83.3 85.19 100 92.05 1 1 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.217391304347826 0 0 NA 3 0 1 0 6 0 0 0 0 1
28138 "Zsolt László Becsey" "Substitute" 17 0.548387096774194 "Zsolt Laszlo" "BECSEY" "Hungary" "Fidesz-Magyar Polgari Szovetseg" "PPE" 0 1 1 0 0 92.63 97.4 94.3 92.05 94.32 100 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.739130434782609 0 0 NA 3 0 0 0 6 0 0 0 1 1
4470 "Luigi Cocilovo" "Substitute" 6 0.193548387096774 "Luigi" "COCILOVO" "Italy" "Uniti nell'Ulivo" "ALDE" 0 1 1 1 1 86.6 89.95 84.15 97.59 98.77 94.32 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.0869565217391304 0 0 NA 3 0 0 0 6 0 0 0 2 0
1917 "Markus Ferber" "Substitute" 13 0.419354838709677 "Markus" "FERBER" "Germany" "Christlich-Soziale Union in Bayern e.V." "PPE" 1 1 1 1 1 97.25 98.05 88.96 97.14 97.14 79.55 0 0 0 0 0 0 1 1 0 NA "TRAN" 4 0 1 1 0.391304347826087 1 1 NA 3 0 0 0 6 1 0 1 2 0
39510 "Armando FRANCA" "Substitute" 2 0.0645161290322581 "Armando" "FRANCA" "Portugal" "Partido Socialista" "S" 0 1 0 0 0 NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 NA 0
28208 "Nathalie Griesbeck" "Substitute" 9 0.290322580645161 "Nathalie" "GRIESBECK" "France" "Union pour la democratie francaise" "ALDE" 0 1 1 0 0 87.53 97.91 88.78 85.71 97.37 87.5 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.217391304347826 0 0 NA 3 0 0 0 6 0 0 0 0 0
31123 "Pedro GUERREIRO" "Substitute" 4 0.129032258064516 "Pedro" "GUERREIRO" "Portugal" "Partido Comunista Portugues" "GUE/NGL" 1 1 1 0 0 89.1 100 89.72 80 100 96.59 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 2 0.0869565217391304 0 0 NA 3 0 0 0 6 0 0 0 0 0
23805 "Zita Gurmai" "Substitute" 12 0.387096774193548 "Zita" "GURMAI" "Hungary" "Magyar Szocialista Part" "S" 1 1 1 1 1 93.3 95.77 71.77 100 100 97.73 1 0 0 0 0 0 1 0 1 NA "TRAN" 4 0 1 2 0.260869565217391 0 0 NA 3 0 1 0 6 0 0 0 3 1
39094 "Lily JACOBS" "Substitute" 12 0.387096774193548 "Lily" "JACOBS" "Netherlands" "Partij van de Arbeid" "S" 0 1 0 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 NA 0
4271 "Elisabeth Jeggle" "Substitute" 15 0.483870967741935 "Elisabeth" "JEGGLE" "Germany" "Christlich Demokratische Union Deutschlands" "PPE" 0 1 1 1 1 97.3 98.15 93.94 98.85 98.85 98.86 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.391304347826087 0 0 NA 3 0 0 0 6 0 0 0 2 0
4440 "Anne E. Jensen" "Substitute" 15 0.483870967741935 "Anne E." "JENSEN" "Denmark" "Venstre, Danmarks Liberale Parti" "ALDE" 0 1 1 1 0 95.35 99.13 93.14 98.85 100 98.86 0 0 0 0 0 0 1 0 1 NA "TRAN" 4 0 1 0 0.826086956521739 0 0 NA 3 0 0 0 6 0 0 0 2 0
23691 "Jelko Kacin" "Substitute" 8 0.258064516129032 "Jelko" "KACIN" "Slovenia" "Liberalna Demokracija Slovenije" "ALDE" 0 1 1 0 0 97.16 100 56.63 100 100 52.27 1 1 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.0434782608695652 0 0 NA 3 0 1 0 6 0 0 0 3 1
28474 "Ioannis Kasoulides" "Substitute" 3 0.0967741935483871 "Ioannis" "KASOULIDES" "Cyprus" "Dimokratikos Synagermos" "PPE" 0 1 1 0 0 95.56 100 57.21 41.67 100 13.64 1 1 0 NA 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 1 NA 6 0 0 0 0 1
39319 "Maria Eleni KOPPA" "Substitute" 3 0.0967741935483871 "Maria Eleni" "KOPPA" "Greece" "Panellinio Socialistiko Kinima" "S" 0 1 0 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 NA 0
23853 "Aldis Kuskis" "Substitute" 7 0.225806451612903 "Aldis" "KUSKIS" "Latvia" "Jaunais laiks" "PPE" 0 1 1 0 0 96.59 100 78.36 98.11 100 60.23 1 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 1 0 6 1 0 0 2 1
28288 "Jan Olbrycht" "Substitute" 2 0.0645161290322581 "Jan" "OLBRYCHT" "Poland" "Platforma Obywatelska" "PPE" 0 1 2 0 0 95.38 99.28 80.9 92.86 95.65 79.55 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 2 0 0.0869565217391304 0 0 NA 3 0 0 0 6 0 0 0 1 1
28230 "Vural OGER" "Substitute" 2 0.0645161290322581 "Vural" "OGER" "Germany" "Sozialdemokratische Partei Deutschlands" "S" 0 2 2 0 0 96.87 96.05 65.49 98.51 98.51 76.14 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 2 0
33984 "Ioan Mircea PASCU" "Substitute" 3 0.0967741935483871 "Ioan Mircea" "PASCU" "Romania" "Partidul Social Democrat" "S" 0 1 2 0 0 98.53 98.53 87.44 100 100 96.51 1 1 0 0 0 0 0 0 0 NA "TRAN" 4 0 2 0 0.0434782608695652 0 0 NA 3 0 1 0 6 0 0 0 3 1
28571 "Marie PANAYOTOPOULOS-CASSIOTOU" "Substitute" 4 0.129032258064516 "Marie" "PANAYOTOPOULOS-CASSIOTOU" "Greece" "Nea Dimokratia" "PPE" 2 1 1 0 0 91.04 95.11 95.86 80.23 91.76 97.73 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 0 0
28330 "Vladimír Remek" "Substitute" 6 0.193548387096774 "Vladimir" "REMEK" "Czech Republic" "Komunisticka strana Cech a Moravy" "GUE/NGL" 0 1 1 0 0 92.77 97.01 93.32 97.22 97.22 81.82 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.217391304347826 0 0 NA 3 0 0 0 6 0 0 0 2 1
4256 "Ari Vatanen" "Substitute" 7 0.225806451612903 "Ari" "VATANEN" "France" "Union pour un Mouvement Populaire" "PPE" 0 1 1 1 1 96.15 90.26 75.11 95.12 81.71 93.18 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.260869565217391 0 0 NA 3 0 0 0 6 1 0 0 1 0
4303 "Helmuth Markov" "Substitute" 7 0.225806451612903 "Helmuth" "MARKOV" "Germany" "Partei des Demokratischen Sozialismus" "GUE/NGL" 0 1 2 1 1 94 96.26 80.37 97.65 98.81 96.59 0 0 0 0 0 1 1 1 0 NA "TRAN" 4 0 2 0 0.304347826086957 1 1 NA 3 0 0 0 6 1 0 3 2 0
28399 "Antonio Lopez-Isturiz White" "Substitute" 3 0.0967741935483871 "Antonio" "LOPEZ-ISTURIZ WHITE" "Spain" "Partido Popular" "PPE" 0 1 1 0 0 95.41 98.84 72.71 98.33 100 68.18 0 0 0 0 0 0 0 0 0 NA "TRAN" 4 0 1 0 0.173913043478261 0 0 NA 3 0 0 0 6 0 0 0 2 0
4747 "Paolo Costa" "Chair" 16 0.695652173913043 "Paolo" "COSTA" "Italy" "Uniti nell'Ulivo" "ALDE" 1 0 0 1 1 NA NA NA 94.74 93.06 88.37 0 1 0 0 1 1 8 2 0 NA "TRAN" 5 1 0 1 0.774193548387097 5 13 NA 1 1 1 1 6 2 0 15 1 0
4461 "Luis Queiro" "Vice-Chair" 17 0.739130434782609 "Luis" "QUEIRO" "Portugal" "Coligacao Forca Portugal (PPD/PSD.CDS-PP)" "PPE" 0 0 0 1 1 95.82 100 75.88 100 100 91.86 1 0 0 0 0 0 1 0 1 NA "TRAN" 5 0 0 0 0.580645161290323 0 0 NA 4 0 1 0 6 2 0 0 3 0
4306 "Gilles Savary" "Vice-Chair" 15 0.652173913043478 "Gilles" "SAVARY" "France" "Parti socialiste" "S" 0 0 0 1 1 90.61 94.88 64.3 85 97.5 46.51 0 0 0 0 0 0 2 1 1 NA "TRAN" 5 0 0 0 0.483870967741935 0 0 NA 4 0 0 0 6 0 0 3 0 0
36281 "Silvia-Adriana TICAU" "Vice-Chair" 20 0.869565217391304 "Silvia-Adriana" "TICAU" "Romania" "Partidul Social Democrat" "S" 0 0 0 0 0 98.01 98.16 84.1 100 100 96.51 1 1 0 0 1 0 1 1 0 NA "TRAN" 5 0 0 0 0.741935483870968 1 1 NA 4 0 1 1 6 0 0 1 3 1
28367 "Gabriele Albertini" "Vice-Chair" 15 0.652173913043478 "Gabriele" "ALBERTINI" "Italy" "Forza Italia" "PPE" 0 1 1 0 0 94.67 97.51 94.04 95.06 95.06 94.19 0 0 0 0 0 0 2 1 0 NA "TRAN" 5 0 1 0 0.774193548387097 0 1 NA 4 0 0 0 6 1 0 0 1 0
28292 "Ines Ayala Sender" "Member" 18 0.782608695652174 "Ines" "AYALA SENDER" "Spain" "Partido Socialista Obrero Espanol" "S" 2 0 0 0 0 97.12 99.58 82.19 91.67 96.43 97.67 0 0 0 0 0 0 1 1 0 NA "TRAN" 5 0 0 2 0.870967741935484 0 0 NA 2 0 0 0 6 1 0 0 1 0
28136 "Etelka Barsi-Pataky" "Member" 16 0.695652173913043 "Etelka" "BARSI-PATAKY" "Hungary" "Fidesz-Magyar Polgari Szovetseg" "PPE" 0 0 0 0 0 95.33 98.1 86.77 97.62 100 97.67 1 0 0 0 0 0 0 0 0 NA "TRAN" 5 0 0 0 0.741935483870968 0 0 NA 2 0 1 0 6 1 0 0 2 1
4540 "Philip Bradbourn " "Member" 14 0.608695652173913 "Philip" "BRADBOURN" "United Kingdom" "Conservative and Unionist Party" "PPE" 0 2 2 1 1 71.53 97.7 81.54 79.52 89.16 96.51 0 0 0 0 0 0 0 0 0 NA "TRAN" 5 0 1 0 0.580645161290323 0 0 NA 2 0 0 0 6 0 0 0 0 0
28238 "Michael Cramer" "Member" 20 0.869565217391304 "Michael" "CRAMER" "Germany" "Bundnis 90/Die Grunen" "Verts/ALE" 0 0 0 0 0 98.61 99.06 85.51 100 100 96.51 0 0 0 0 0 0 0 0 0 NA "TRAN" 5 0 0 0 0.870967741935484 0 1 NA 2 0 0 0 6 3 0 0 3 0
28270 "Arunas Degutis" "Member" 17 0.739130434782609 "Arunas" "DEGUTIS" "Lithuania" "Darbo partija" "ALDE" 0 0 0 0 0 89.81 0 66.13 97.53 0 94.19 1 0 0 NA 0 0 0 0 0 NA "TRAN" 5 0 0 0 0.451612903225806 1 1 NA 2 0 1 NA 6 0 0 2 2 1
4347 "Christine De Veyrac" "Member" 8 0.347826086956522 "Christine" "DE VEYRAC" "France" "Union pour un Mouvement Populaire" "PPE" 0 0 0 1 1 89.04 93.38 94.84 93.98 98.8 96.51 0 0 0 0 0 0 0 0 0 NA "TRAN" 5 0 0 0 0.580645161290323 0 0 NA 2 0 0 0 6 0 0 2 1 0
28315 "Petr Duchon " "Member" 14 0.608695652173913 "Petr" "DUCHON" "Czech Republic" "Obcanska demokraticka strana" "PPE" 1 0 0 0 0 72.65 95.85 85.02 85 97.5 93.02 0 0 0 0 0 0 1 1 0 NA "TRAN" 5 0 0 1 0.580645161290323 0 0 NA 2 0 0 0 6 0 0 0 0 1
25718 "Said El Khadraoui" "Member" 20 0.869565217391304 "Said" "EL KHADRAOUI" "Belgium" "Socialistische Partij.Anders" "S" 0 0 0 1 0 95.99 98.58 89.53 89.29 98.78 97.67 0 0 0 0 0 0 1 1 0 NA "TRAN" 5 0 0 0 0.870967741935484 0 1 NA 2 0 0 0 6 1 0 0 0 0
2099 "Robert Evans" "Member" 16 0.695652173913043 "Robert" "EVANS" "United Kingdom" "Labour Party" "S" 0 0 0 1 0 72.47 97.57 55.16 98.21 100 65.12 0 0 0 0 0 0 0 0 0 NA "TRAN" 5 0 0 0 0.548387096774194 0 0 NA 2 0 0 0 6 0 0 2 2 0
28318 "Emanuel Jardim Fernandes" "Member" 22 0.956521739130435 "Emanuel Jardim" "FERNANDES" "Portugal" "Partido Socialista" "S" 1 0 0 0 0 NA NA NA 96.97 96.97 76.74 0 0 0 0 0 0 1 1 0 NA "TRAN" 5 0 0 1 0.870967741935484 0 0 NA 2 0 0 0 6 0 0 0 2 0
38849 "Francesco FERRARI" "Member" 18 0.782608695652174 "Francesco" "FERRARI" "Italy" "Uniti nell'Ulivo" "ALDE" 0 0 0 0 0 88.05 94.21 96.35 94.19 96.34 100 1 0 0 0 0 0 0 0 0 NA "TRAN" 5 0 0 0 0.612903225806452 1 1 NA 2 0 1 0 6 0 0 1 1 0
